MB_CODE16,lat,lon
"10065700000",-33.69900600,150.96361220
"10065750000",-33.70148660,150.96589490
"10065790000",-33.70184270,150.96246090
"10065800000",-33.70184560,150.96493830
"10065810000",-33.70402840,150.96399710
"10065820000",-33.70595300,150.96638050
"10065861000",-33.70613460,150.96894990
"10065862000",-33.70840770,150.97122220
"10065870000",-33.70746660,150.97294330
"10065880000",-33.70752660,150.97180350
"10065910000",-33.70595060,150.97067380
"10065920000",-33.70366900,150.96776280
"10065930000",-33.70200210,150.97024050
"10065940000",-33.70496960,150.97151080
"10065950000",-33.70613300,150.96102440
"10065980000",-33.71026280,150.96082850
"10065990000",-33.70911530,150.96088100
"10066000000",-33.71119000,150.96396400
"10066010000",-33.71073540,150.96602820
"10066020000",-33.70875250,150.96578390
"10066031000",-33.70828330,150.96282940
"10066032000",-33.70562660,150.96204410
"10066040000",-33.70485110,150.95962840
"10066050000",-33.70536310,150.96262270
"10066060000",-33.70525400,150.96410940
"10066070000",-33.70644350,150.96432730
"10066080000",-33.70764910,150.96371870
"10066090000",-33.70864200,150.96449130
"10066101000",-33.71267500,150.95880810
"10066102000",-33.71209290,150.95816040
"10066140000",-33.70993520,150.95941030
"10066150000",-33.70924680,150.95745660
"10066160000",-33.70898020,150.95572350
"10066180000",-33.70589600,150.95718330
"10066190000",-33.70723680,150.95751910
"10066200000",-33.70199440,150.95534610
"10066210000",-33.70074560,150.95809000
"10066220000",-33.70180980,150.95645780
"10066231000",-33.70188870,150.95798180
"10066232000",-33.70410780,150.95917160
"10066233000",-33.70330730,150.95795300
"10066240000",-33.70272270,150.95944430
"10066281000",-33.70632670,150.95063610
"10066310000",-33.70926050,150.95500660
"10066330000",-33.70907520,150.95441190
"10066340000",-33.70579730,150.95495690
"10066350000",-33.70478680,150.95274160
"10066360000",-33.70292960,150.95430700
"10066371000",-33.70329400,150.95098940
"10066372000",-33.70314010,150.95276030
"10066380000",-33.70520480,150.95066750
"10066390000",-33.70389820,150.94929300
"10066420000",-33.70479560,150.94537470
"10066430000",-33.70583390,150.94910550
"10066440000",-33.70595880,150.94735700
"10066450000",-33.70732020,150.94521450
"10066460000",-33.70559140,150.94545390
"10066470000",-33.70739140,150.94754830
"10066492000",-33.70797960,150.94915910
"10066510000",-33.71028390,150.94199920
"10066520000",-33.71123660,150.93954150
"10066530000",-33.70986000,150.93988780
"10066540000",-33.70703230,150.93643600
"10066551000",-33.70832880,150.94061140
"10066552000",-33.70759040,150.93881190
"10066560000",-33.70877660,150.93898320
"10066570000",-33.70945220,150.93956610
"10066590000",-33.71167950,150.93802720
"10066600000",-33.70925070,150.93631410
"10066610000",-33.70683110,150.93327180
"10066620000",-33.70626010,150.93472970
"10066640000",-33.70420800,150.94327940
"10066650000",-33.70293020,150.94562300
"10066660000",-33.70381430,150.94464380
"10066670000",-33.69980900,150.94322720
"10066680000",-33.70187470,150.94292480
"10066690000",-33.70063950,150.95232600
"10066700000",-33.70121730,150.95061780
"10066710000",-33.69999300,150.94884210
"10066720000",-33.70126910,150.94722480
"10066730000",-33.70255080,150.94824900
"10066740000",-33.70227960,150.94535810
"10066750000",-33.70106030,150.94492950
"10066760000",-33.69826760,150.94756940
"10066770000",-33.69946510,150.94472220
"10066790000",-33.69731970,150.94897000
"10066800000",-33.69901190,150.95023610
"10066810000",-33.69697340,150.94574670
"10066820000",-33.69579110,150.94666150
"10066840000",-33.69315710,150.94596630
"10066850000",-33.69467430,150.94717280
"10066860000",-33.69358920,150.94207070
"10066870000",-33.69335870,150.94193580
"10066900000",-33.69449490,150.94320960
"10066910000",-33.69495310,150.94543090
"10066920000",-33.69515360,150.94324890
"10066931000",-33.69188320,150.94105020
"10066932000",-33.69249270,150.94232230
"10066942000",-33.69053660,150.94252090
"10066951000",-33.69037040,150.94426160
"10066952000",-33.69105260,150.94399700
"10066961000",-33.69230060,150.94564720
"10066962000",-33.69192660,150.94391590
"10067011000",-33.69783720,150.93866880
"10067013000",-33.69798650,150.93993390
"10067040000",-33.69813230,150.93602400
"10067050000",-33.69787430,150.93693220
"10067061000",-33.70071930,150.93869110
"10067062000",-33.70088460,150.93737640
"10067063000",-33.69993830,150.93689300
"10067064000",-33.69778530,150.93776510
"10067065000",-33.69921200,150.93663620
"10067070000",-33.70046060,150.94102670
"10067081000",-33.69991010,150.93932930
"10067082000",-33.69938350,150.94062210
"10067090000",-33.70426250,150.94185990
"10067100000",-33.70223040,150.94112250
"10067110000",-33.70251950,150.93981460
"10067120000",-33.70459090,150.93933630
"10067130000",-33.70375350,150.93247520
"10067140000",-33.70260310,150.93479130
"10067150000",-33.70503860,150.93584380
"10067160000",-33.70375350,150.93548900
"10067170000",-33.70558180,150.93803370
"10067180000",-33.70694260,150.94089200
"10067190000",-33.70673330,150.93892340
"10067200000",-33.68285140,150.93618310
"10067210000",-33.68006610,150.93414030
"10067220000",-33.68151290,150.93064720
"10067230000",-33.67901460,150.93549940
"10067260000",-33.67705960,150.93278080
"10067270000",-33.67660170,150.92533130
"10067280000",-33.67831120,150.92612580
"10067290000",-33.67642000,150.92379930
"10067300000",-33.67397760,150.92612350
"10067310000",-33.67380070,150.92944670
"10067320000",-33.67086810,150.92864300
"10067330000",-33.67090400,150.93087230
"10067340000",-33.67267260,150.93084630
"10067350000",-33.67905300,150.92966900
"10067360000",-33.67815420,150.93047740
"10067370000",-33.68009440,150.92776640
"10067380000",-33.67829510,150.92799750
"10067390000",-33.67461040,150.93284340
"10067401000",-33.67492090,150.92770720
"10067402000",-33.67576100,150.92973910
"10067410000",-33.67586040,150.92804690
"10067420000",-33.67431600,150.93097750
"10067430000",-33.67218340,150.93245780
"10067440000",-33.66990150,150.93259680
"10067450000",-33.66670220,150.93030250
"10067460000",-33.66849780,150.93072950
"10067470000",-33.67148880,150.91959670
"10067481000",-33.66735920,150.92330890
"10067490000",-33.67903230,150.91495160
"10067510000",-33.67741830,150.91563020
"10067520000",-33.68138140,150.91851370
"10067530000",-33.68171710,150.91738530
"10067540000",-33.67418270,150.91661090
"10067550000",-33.67418270,150.91824480
"10067560000",-33.67547530,150.91996210
"10067570000",-33.67602520,150.91864810
"10067580000",-33.67717960,150.91713900
"10067591000",-33.67764020,150.91962300
"10067592000",-33.67882530,150.91954570
"10067610000",-33.68014490,150.91741550
"10067621000",-33.67781660,150.92167080
"10067622000",-33.67584140,150.92139660
"10067630000",-33.67874530,150.92487850
"10067640000",-33.67970000,150.92477380
"10067650000",-33.67897970,150.92340970
"10067670000",-33.67824340,150.92256880
"10067680000",-33.68126780,150.92616800
"10067690000",-33.68101340,150.92056480
"10067700000",-33.68281680,150.91808510
"10067711000",-33.68344280,150.92003670
"10067730000",-33.68469640,150.92351210
"10067740000",-33.68272050,150.92206450
"10067750000",-33.68197560,150.92466200
"10067760000",-33.68259130,150.92345400
"10067770000",-33.67626950,150.94774050
"10067810000",-33.60393140,151.00866440
"10067820000",-33.70891600,150.97827500
"10067830000",-33.70775360,150.97832390
"10067840000",-33.51257910,150.96764740
"10067850000",-33.51117290,150.93946720
"10067860000",-33.53134780,150.94684400
"10067870000",-33.66960300,150.94988000
"10067880000",-33.69113020,151.01649250
"10067890000",-33.66065380,150.94219480
"10067900000",-33.62879680,150.94754700
"10067910000",-33.66848360,150.97792120
"10067920000",-33.65238340,150.97686330
"10067941000",-33.66875510,150.99455700
"10067942000",-33.66409910,150.99297190
"10067950000",-33.71197460,150.97652470
"10067960000",-33.71141380,151.01115110
"10067970000",-33.67306150,150.92860170
"10067980000",-33.68963850,150.98860420
"10067990000",-33.69083400,150.99186240
"10068000000",-33.69153840,150.98617100
"10068020000",-33.77865170,151.01905190
"10068030000",-33.77912350,151.02110960
"10068040000",-33.79861370,151.02074980
"10068050000",-33.74715500,151.02159590
"10068070000",-33.79880820,151.02310540
"10068080000",-33.79727870,151.02372800
"10068090000",-33.79429850,151.02533170
"10068100000",-33.79492730,151.02359500
"10068110000",-33.75451220,151.02465260
"10068120000",-33.79282240,151.02545880
"10068130000",-33.79603440,151.02533360
"10068140000",-33.77169630,151.02566110
"10068150000",-33.77688080,151.02527230
"10068160000",-33.77453720,151.02661450
"10068170000",-33.78045130,151.02676130
"10068180000",-33.78217190,151.02738170
"10068190000",-33.78614770,151.03071380
"10068200000",-33.77264700,151.03004500
"10068210000",-33.75834160,151.03243680
"10068230000",-33.75506280,151.03199850
"10068240000",-33.77264550,151.03115530
"10068250000",-33.78265660,151.03378710
"10068260000",-33.77661740,151.03394130
"10068270000",-33.78406510,151.03352350
"10068280000",-33.75354050,151.03487310
"10068290000",-33.77459080,151.03372130
"10068300000",-33.75190850,151.03508330
"10068310000",-33.77723090,151.03497960
"10068320000",-33.77647930,151.03646960
"10068330000",-33.76575850,151.03792490
"10068340000",-33.77636850,151.04435990
"10068350000",-33.76903840,151.04520710
"10068360000",-33.77520350,151.04572700
"10068370000",-33.76892190,151.04613260
"10068390000",-33.76752920,151.04529460
"10068400000",-33.76947750,151.04711030
"10068410000",-33.78643320,151.00867230
"10068420000",-33.78956590,151.00523570
"10068430000",-33.75559080,151.04556400
"10068450000",-33.76735370,151.02587640
"10068460000",-33.76463010,151.02230620
"10068480000",-33.77576250,151.02393290
"10068490000",-33.76557070,151.04095440
"10068500000",-33.76595340,151.03967140
"10068510000",-33.78139520,151.04326090
"10068530000",-33.77818580,151.04398040
"10068540000",-33.78165870,151.03704470
"10068550000",-33.78444000,151.03723830
"10068570000",-33.77999060,151.00388220
"10068580000",-33.76844610,151.02519900
"10068590000",-33.79357020,151.01926510
"10068600000",-33.79271270,151.01827310
"10068610000",-33.79380440,151.01638000
"10068652000",-33.78214000,151.01745200
"10068660000",-33.76427540,151.01286990
"10068670000",-33.76242790,151.01723200
"10068680000",-33.76198890,151.01202820
"10068690000",-33.76168950,151.01596540
"10068720000",-33.76243450,151.01336130
"10068750000",-33.73958540,151.02260810
"10068760000",-33.74230640,151.02364490
"10068770000",-33.74462750,151.02307230
"10068780000",-33.74338980,151.02268110
"10068790000",-33.74432790,151.02009720
"10068800000",-33.75360230,151.02692670
"10068810000",-33.75164180,151.02624900
"10068830000",-33.74582680,151.01902850
"10068840000",-33.74768250,151.01805350
"10068850000",-33.74976740,151.01677690
"10068860000",-33.79876770,151.02557120
"10068880000",-33.77403570,151.01660830
"10068890000",-33.78307110,151.00921540
"10068900000",-33.77876330,151.00401830
"10068910000",-33.77669540,151.05117470
"10068930000",-33.78910560,151.02513620
"10068940000",-33.79089560,151.02237980
"10068960000",-33.77673670,151.00107350
"10068970000",-33.75111220,151.01585060
"10068980000",-33.75279920,151.01434770
"10068990000",-33.75502250,151.01222590
"10069001000",-33.74897430,151.01946650
"10069002000",-33.74950640,151.02050830
"10069010000",-33.75153930,151.01855920
"10069020000",-33.75287110,151.01701070
"10069030000",-33.75445220,151.01595020
"10069040000",-33.75443490,151.01818230
"10069050000",-33.75357660,151.02189810
"10069060000",-33.74977100,151.02161640
"10069070000",-33.75031410,151.02344050
"10069080000",-33.75240710,151.02419150
"10069090000",-33.74815320,151.02432990
"10069100000",-33.73890410,151.02314720
"10069110000",-33.73815390,151.02483920
"10069120000",-33.73682690,151.02598970
"10069130000",-33.73502000,151.02648110
"10069140000",-33.73809620,151.03052680
"10069150000",-33.73708430,151.02774220
"10069160000",-33.73776710,151.02909840
"10069170000",-33.73993510,151.02828490
"10069180000",-33.74018160,151.02606880
"10069190000",-33.74362570,151.03185120
"10069210000",-33.74070670,151.03466970
"10069220000",-33.73994800,151.03121670
"10069230000",-33.74191290,151.03321770
"10069240000",-33.74069100,151.03195980
"10069250000",-33.74292220,151.02869130
"10069260000",-33.74196630,151.02758750
"10069270000",-33.74384820,151.02583560
"10069280000",-33.74168990,151.02506710
"10069300000",-33.75747920,151.02258050
"10069310000",-33.75420160,151.02838810
"10069320000",-33.75800530,151.02533670
"10069330000",-33.75662370,151.02495340
"10069340000",-33.75019970,151.02759250
"10069350000",-33.75143690,151.02904270
"10069370000",-33.75944700,151.03288700
"10069380000",-33.76003840,151.03249950
"10069390000",-33.75745760,151.03177410
"10069410000",-33.75870480,151.03744150
"10069420000",-33.75590530,151.03551160
"10069440000",-33.75326120,151.03099660
"10069460000",-33.75508500,151.02993510
"10069470000",-33.75651230,151.03219530
"10069480000",-33.75983090,151.02910260
"10069490000",-33.75834580,151.04052770
"10069500000",-33.75562130,151.03932270
"10069510000",-33.75571530,151.04035380
"10069520000",-33.75693060,151.03787740
"10069530000",-33.75740700,151.03577110
"10069540000",-33.75513590,151.03669470
"10069550000",-33.75550770,151.03374240
"10069560000",-33.75290790,151.04190590
"10069580000",-33.75224320,151.03678310
"10069590000",-33.75202890,151.04338600
"10069600000",-33.75252110,151.03793180
"10069610000",-33.75134290,151.04198280
"10069620000",-33.75138270,151.04576160
"10069630000",-33.75142180,151.04742120
"10069640000",-33.75103810,151.04826290
"10069650000",-33.75025780,151.03903980
"10069660000",-33.75050060,151.04338930
"10069670000",-33.75494930,151.04108110
"10069680000",-33.75594090,151.04260090
"10069740000",-33.75845400,151.04267440
"10069750000",-33.75787880,151.04611450
"10069760000",-33.75644160,151.04706070
"10069780000",-33.74922680,151.02555210
"10069790000",-33.74664070,151.02694740
"10069810000",-33.74585220,151.02943490
"10069821000",-33.74533390,151.02574680
"10069822000",-33.74700750,151.02484570
"10069830000",-33.75143690,151.03127780
"10069840000",-33.75111480,151.03366710
"10069850000",-33.74932920,151.03850550
"10069860000",-33.74801510,151.03299260
"10069870000",-33.74713850,151.03100480
"10069890000",-33.74576280,151.04803280
"10069900000",-33.74820940,151.04252220
"10069910000",-33.74927000,151.04539400
"10069920000",-33.74696120,151.04604440
"10069930000",-33.74510680,151.04490720
"10069940000",-33.74662370,151.04343770
"10069950000",-33.74226830,151.04311270
"10069960000",-33.74435500,151.04228150
"10069970000",-33.76659080,151.03264740
"10069980000",-33.76697000,151.03438580
"10069990000",-33.76339180,151.03568850
"10070000000",-33.76294470,151.03717280
"10070010000",-33.76727410,151.03140970
"10070020000",-33.76560090,151.03215860
"10070030000",-33.76369390,151.03396690
"10070040000",-33.76690340,151.03594980
"10070050000",-33.76642440,151.03675720
"10070070000",-33.76509430,151.04182410
"10070080000",-33.76747470,151.04245860
"10070110000",-33.76668440,151.04446830
"10070120000",-33.76501160,151.04489360
"10070130000",-33.76509860,151.04347030
"10070140000",-33.76393730,151.04496850
"10070150000",-33.76528460,151.04640120
"10070160000",-33.76108940,151.03719730
"10070210000",-33.76201590,151.04246630
"10070220000",-33.76094980,151.04531110
"10070260000",-33.77034090,151.04453790
"10070280000",-33.77216650,151.04701440
"10070290000",-33.77112810,151.04837680
"10070310000",-33.77542360,151.04742210
"10070320000",-33.77531790,151.04923110
